Index,Word,Freq ,# texts,Freq/Texts,Entire Corpus,Expected
133,BODY,232,158,0.6,"77,673",369
134,HAT,231,147,3.3,"14,815",70.4
135,CITY,228,145,0.8,"62,047",294.8
136,ANIMAL,226,145,2.9,"16,143",76.7
137,MONKEY,225,125,6,"7,842",37.3
138,AIR,224,154,1,"45,735",217.3
139,ICE,223,144,1.7,"27,909",132.6
140,CANDY,223,129,4.8,"9,731",46.2
141,PLAN,222,149,0.9,"50,100",238
142,SYNC,222,114,4.7,"9,871",46.9
143,BAG,220,163,1.6,"29,805",141.6
144,PERSON,218,168,0.5,"85,155",404.5
145,ROCK,218,130,2.1,"21,899",104
146,CHURCH,218,100,2,"23,236",110.4
147,HERO,217,113,2.7,"16,940",80.5
148,COUPLE,215,160,0.6,"73,371",348.5
149,SOUL,214,111,2.3,"19,405",92.2
150,ANSWER,213,161,1.6,"27,931",132.7
151,HELP,212,163,0.7,"66,377",315.3
152,GUN,212,118,0.8,"58,196",276.5
153,CARE,208,152,0.7,"58,453",277.7
154,FOLK,208,147,18,"2,432",11.6
155,BUCK,208,141,7.7,"5,708",27.1
156,CREAM,206,131,3.1,"13,961",66.3
157,SWEETIE,205,152,2.7,"15,775",74.9
158,TRUTH,204,131,0.6,"66,483",315.8
159,MOUTH,202,160,1.5,"28,240",134.2
160,BUS,202,110,2.3,"18,717",88.9
161,MACHINE,198,144,1.8,"22,732",108
162,WEDDING,198,110,1.2,"34,442",163.6
163,PAPER,197,138,1.6,"26,221",124.6
164,GENTLEMAN,196,149,4.8,"8,663",41.2
165,FUTURE,196,129,1.4,"30,303",144
166,PIECE,195,151,1.1,"38,854",184.6
167,BUTT,195,149,4.2,"9,742",46.3
168,TRIP,194,127,1.7,"24,569",116.7
169,LAW,194,121,1.2,"32,880",156.2
170,STUDENT,194,107,3.4,"12,181",57.9
171,CASE,193,137,0.4,"91,862",436.4
172,BLOOD,193,134,0.6,"71,288",338.7
173,MONSTER,190,125,2.9,"14,007",66.5
174,ART,190,84,1.9,"21,224",100.8
175,LETTER,189,111,1.9,"20,532",97.5
176,CALL,186,136,0.7,"57,257",272
177,VOICE,186,129,1.3,"31,270",148.5
178,FAULT,185,141,1.1,"36,732",174.5
179,JOKE,185,136,1.9,"20,126",95.6
180,LIGHT,185,132,1.2,"32,067",152.3
181,FILM,185,94,2.6,"14,883",70.7
182,LUNCH,184,128,1.3,"30,181",143.4
183,SEAT,182,135,1.7,"22,976",109.1
184,LESSON,182,133,3.8,"9,998",47.5
185,GIFT,182,120,1.7,"22,089",104.9
186,DATE,182,115,0.8,"47,386",225.1
187,POLICE,182,109,0.5,"78,377",372.3
188,PIE,179,99,3.7,"10,214",48.5
189,IDIOT,178,146,2,"18,560",88.2
190,FLOOR,177,129,1.3,"28,619",136
191,FACT,175,153,0.6,"57,182",271.6
192,ASS,175,143,0.9,"41,475",197
193,LEG,175,129,2.3,"16,252",77.2
194,SECRET,174,114,1.9,"19,770",93.9
195,EGG,173,107,4.2,"8,746",41.5
196,DOCTOR,172,133,0.4,"86,051",408.8
197,COMPANY,172,130,0.8,"46,218",219.6
198,DUDE,170,122,0.8,"42,588",202.3
199,SIGN,169,123,1.6,"22,932",108.9
200,GLASS,169,119,1.9,"18,254",86.7
201,PRESIDENT,167,95,0.9,"38,052",180.8
202,FISH,166,100,1.5,"22,666",107.7
203,TABLE,165,116,1.1,"31,297",148.7
204,RULE,164,123,3.3,"10,578",50.3
