index,word,freq,# texts,freq/texts,entire corpus,expected
215,ALTERNATE,6,2,7,"1,376",0.8
216,FREEZING,5,5,2.7,"3,146",1.9
217,EXACT,5,5,1,"9,871",5.9
218,FAIR,5,5,0,"25,712",15.3
219,HANDSOME,5,5,1,"8,671",5.2
220,COMPLICATED,5,5,0.8,"11,128",6.6
221,CONCERNED,5,5,1,"16,281",9.7
222,CONFUSING,5,5.00,2.9,"2,927",1.7
223,HELPFUL,5,5,1,"6,362",3.8
224,CLASSIC,5,5,2,"5,458",3.3
225,YELLOW,5,5,1,"7,637",4.6
226,WOODEN,5,5,3,"2,460",1.5
227,BOTTOM,5,5,2,"4,186",2.5
228,UNABLE,5,5,2,"3,719",2.2
229,STILL,5,5,1,"10,106",6
230,POLITICAL,5,5,1,"8,255",4.9
231,MEAN,5,5,1,"12,362",7.4
232,ODD,5,5,1,"10,215",6.1
233,MAGIC,5,4,1,"10,428",6.2
234,SWEATY,5,4,4.1,"2,031",1.2
235,SKINNY,5,4,2.6,"3,183",1.9
236,RANDOM,5,4,2,"5,507",3.3
237,UGLY,5,4,1,"9,904",5.9
238,UNREAL,5,4,12,700,0.4
239,BASIC,5,4,2,"5,658",3.4
240,EMOTIONAL,5,4,1,"8,489",5.1
241,ANNOYING,5,4,2,"4,998",3
242,CRAPPY,5,4,4,"2,350",1.4
243,FEMALE,5,4,1,"8,180",4.9
244,INNOCENT,5,3,0,"18,789",11.2
245,GRAND,5,3,0,"18,687",11.1
246,GUILTY,5,3,0.4,"21,083",12.6
247,MARCHING,5,3,16,537,0.3
248,MAIN,5,3,1,"13,308",7.9
249,GOLDEN,5,3,1,"7,235",4.3
250,WEEKLY,5,2,5,"1,564",0.9
251,DUSTY,5,1,6,"1,405",0.8
252,OUTSIDE,4,4,1,"7,967",4.8
253,MODERN,4,4,1,"8,543",5.1
254,ROUGH,4,4,1,"11,305",6.7
255,RUDE,4,4,1,"7,183",4.3
256,STRAIGHT,4,4,1,"9,183",5.5
257,CLASSICAL,4,4,6,"1,206",0.7
258,BLANK,4,4,3,"2,716",1.6
259,AWAKE,4,4,1,"6,678",4
260,UPSET,4,4,1,"10,326",6.2
261,UNBELIEVABLE,4,4,1,"8,517",5.1
262,FILTHY,4,4,2,"3,824",2.3
263,FAMOUS,4,4,1,"12,353",7.4
264,FANCY,4,4,1,"6,802",4.1
265,EXCELLENT,4,4,0,"17,323",10.3
266,EMBARRASSING,4,4.00,1.1,"6,370",3.8
267,EFFICIENT,4,4,3,"2,323",1.4
268,HARSH,4,4,2,"3,110",1.9
269,LEGAL,4,4,1,"12,871",7.7
270,CORRECT,4,4,1,"13,662",8.1
271,CONFUSED,4,4,1,"4,779",2.8
272,VIRAL,4,3,5,"1,463",0.9
273,FUZZY,4,3,4,"1,534",0.9
274,AGGRESSIVE,4,3,2,"3,649",2.2
275,DOUBLE,4,3,1,"11,144",6.6
276,CORPORATE,4,3,1.5,"4,355",2.6
277,TALL,4,3,1,"8,997",5.4
278,SUDDEN,4,3,2,"4,333",2.6
279,SMILING,4,3,5,"1,336",0.8
280,REMOTE,4,3,1,"5,338",3.2
281,SEPARATE,4,3,1,"4,892",2.9
282,SEXUAL,4,3,1,"11,561",6.9
283,RECENT,4,2,0.9,"7,373",4.4
284,NAUSEOUS,4,2,8,839,0.5
285,SHOCKING,4,2,3,"2,577",1.5
286,STRESSFUL,4,2,4,"1,629",1
287,TRIPLE,4,2,4,"1,692",1
288,ANCIENT,4,2,0,"15,029",9
289,FORMAL,4,2,2.1,"3,158",1.9
290,JOINT,4,2,1,"5,000",3
291,FINANCIAL,4,2,1,"6,183",3.7
292,COCKED,4,1,156,43,0
293,AFTER,4,1,9,755,0.5
294,ROCKING,4,1,25.4,264,0.2
295,FIT,3,3,1,"6,279",3.7
296,GODDAMN,3,3,1,"8,398",5
297,FASTER,3,3,1,"3,537",2.1
298,JEALOUS,3,3,0,"12,709",7.6
299,ELECTRIC,3,3.00,1.1,"4,582",2.7
300,EVERYDAY,3,3,2,"2,290",1.4
301,IDEAL,3,3,2,"2,725",1.6
302,IMPOSSIBLE,3,3,0,"18,901",11.3
303,COLORFUL,3,3,6,901,0.5
304,CROWDED,3,3,3,"1,466",0.9
305,CRUEL,3,3,1,"4,509",2.7
306,CURIOUS,3,3,1,"8,485",5.1
307,CURRENT,3,3,0.7,"7,125",4.2
308,ECONOMIC,3,3,2.8,"1,821",1.1
309,DRIVING,3,3,1,"4,197",2.5
310,DRUNK,3,3,0,"18,502",11
311,DEPRESSING,3,3,3,"1,850",1.1
312,DIFFICULT,3,3,0,"22,555",13.4
313,CONVINCING,3,3,2,"2,484",1.5
314,CHEMICAL,3,3,1.4,"3,616",2.2
315,VIOLENT,3,3,1,"7,329",4.4
316,WIDE,3,3,1,"5,313",3.2
317,ACTIVE,3,3,1,"5,486",3.3
318,AWARE,3,3,0.3,"14,703",8.8
319,APPROPRIATE,3,3,1,"4,791",2.9
320,ATTRACTIVE,3,3,1,"6,078",3.6
321,BLONDE,3,3,1,"3,926",2.3
322,BITTER,3,3,2,"3,272",2
323,BROWN,3,3,1,"6,786",4
324,WORRIED,3,3,0,"19,281",11.5
325,VARIOUS,3,3,2,"3,378",2
326,STRICT,3,3,2,"2,465",1.5
327,STRANGE,3,3.00,0.2,"21,590",12.9
328,TALENTED,3,3,1.2,"4,234",2.5
329,TIGHT,3,3,1,"4,606",2.7
330,SQUARE,3,3,1.3,"3,875",2.3
331,SOCIAL,3,3,0,"13,376",8
332,SOUR,3,3,2.8,"1,772",1.1
333,SACRED,3,3,1,"4,626",2.8
334,ROLLING,3,3,2,"2,120",1.3
335,SEXIST,3,3,6,851,0.5
336,RESPONSIBLE,3,3,0,"16,977",10.1
337,POWERFUL,3,3,0,"16,099",9.6
338,POSITIVE,3,3,0.4,"11,817",7
339,PASSIONATE,3,3,2,"2,582",1.5
340,PINK,3,3,1,"6,399",3.8
341,PLEASED,3,3,1,"7,164",4.3
342,PRIME,3,3,1,"8,399",5
343,MUSICAL,3,3,2,"3,353",2
344,MIC,3,3,5,"1,011",0.6
345,MID,3,3,8,663,0.4
346,LOUD,3,3,2,"2,503",1.5
347,LIVING,3,3,1,"8,818",5.3
348,OUTDOOR,3,3,5,977,0.6
349,OUTRAGED,3,2,9,539,0.3
350,POLITE,3,2,2,"3,141",1.9
351,POTENTIAL,3,2,1,"5,445",3.2
352,POOR,3,2,0,"33,115",19.7
353,STANDARD,3,2,1,"4,666",2.8
354,WELL,3,2,1,"9,816",5.9
355,UNPASTEURIZED,3,2,174,29,0
356,SIGNIFICANT,3,2,1,"4,349",2.6
357,VIVID,3,2.00,5.5,913,0.5
358,BRILLIANT,3,2,0,"15,144",9
359,BLURRY,3,2,9,590,0.4
360,ALTERNATIVE,3,2,4,"1,243",0.7
361,COMPLIMENTARY,3,2,8,619,0.4
362,COZY,3,2,3.5,"1,432",0.9
363,HUMANE,3,2,9.5,530,0.3
364,ICED,3,2,5,"1,121",0.7
365,HILARIOUS,3,2,1,"3,795",2.3
366,INNER,3,2,1,"4,082",2.4
367,INTERIM,3,2,13,391,0.2
368,ILLEGAL,3,2,1,"9,394",5.6
369,FRIZZY,3,2,55,91,0.1
370,LAWLESS,3,1,25,201,0.1
371,HANDCRAFTED,3,1,112,45,0
372,EXPERIMENTAL,3,1,3,"1,578",0.9
373,CRITICAL,3,1,1,"4,826",2.9
374,CROOKED,3,1,4,"1,233",0.7
375,FULL-TIME,3,1,3,"1,639",1
376,WHIMSICAL,3,1,14,350,0.2
377,UNLIMITED,3,1,6,866,0.5
378,MEDICAL,3,1,0,"22,019",13.1
379,RADICAL,3,1,3,"2,014",1.2
380,QUALIFIED,3,1,5,"1,040",0.6
381,NAKED,3,1,1,"10,843",6.5
382,NECESSARY,2,2,0.2,"14,262",8.5
383,NERDY,2,2,10,328,0.2
384,OBSESSED,2,2,1,"4,845",2.9
385,OBSOLETE,2,2,6,611,0.4
386,ORANGE,2,2.00,1,"3,203",1.9
387,PAST,2,2,0.3,"13,144",7.8
388,PACIFIC,2,2,8,403,0.2
389,LONELY,2,2,0,"9,631",5.7
390,LOST,2,2,0,"10,143",6
