index,word,freq,# texts,freq/texts,entire corpus,expected
132,LOUSY,86,74,4.2,"4,322",20.5
133,WILD,84,69,1.2,"14,286",67.9
134,POSSIBLE,83,78,0.4,"47,614",226.2
135,BELOVED,83,76,5.5,"3,179",15.1
136,PRECIOUS,83,76,2.8,"6,214",29.5
137,WORRIED,82,75,0.9,"19,281",91.6
138,LOVELY,82,71,0.6,"28,153",133.7
139,INNOCENT,82,55,0.9,"18,789",89.3
140,POWERFUL,80,76,1,"16,099",76.5
141,HANDSOME,79,71,1.9,"8,671",41.2
142,HEALTHY,79,62,1.8,"9,246",43.9
143,NAKED,78,67,1.5,"10,843",51.5
144,LONELY,78,67,1.7,"9,631",45.8
145,SEXY,78,65,1.5,"11,010",52.3
146,FAKE,77,62,1.3,"12,775",60.7
147,SCARY,76,57,1.6,"10,086",47.9
148,GRAND,76,57,0.9,"18,687",88.8
149,REGULAR,75,66,1.5,"10,770",51.2
150,ORIGINAL,74,69,0.9,"17,407",82.7
151,GREEN,74,66,0.9,"17,536",83.3
152,DARK,73,65,0.7,"20,576",97.7
153,PRIVATE,73,59,0.7,"23,594",112.1
154,LAME,73,47,3.4,"4,529",21.5
155,LARGE,72,64,1,"15,024",71.4
156,MEAN,72,63,1.2,"12,362",58.7
157,YELLOW,72,60,2,"7,637",36.3
158,LEGAL,71,63,1.2,"12,871",61.1
159,COMPLETE,70,68,1,"14,512",68.9
160,FANCY,70,64,2.2,"6,802",32.3
161,CRUEL,70,56,3.3,"4,509",21.4
162,RIDICULOUS,69,64,0.8,"18,691",88.8
163,COMMON,69,62,1.2,"12,272",58.3
164,EARLY,69,61,0.7,"19,821",94.2
165,LAZY,69,55,4.4,"3,301",15.7
166,CAREFUL,68,58,0.5,"28,143",133.7
167,ASLEEP,68,58,1.1,"12,704",60.3
168,ELECTRIC,68,47,3.1,"4,582",21.8
169,LOST,67,63,1.4,"10,143",48.2
170,TOP,67,61,0.9,"15,113",71.8
171,NATURAL,67,57,1,"14,367",68.2
172,PROFESSIONAL,67,57,1.2,"11,679",55.5
173,WARM,66,62,1.2,"11,933",56.7
174,EXPENSIVE,66,60,1.5,"9,095",43.2
175,SILLY,66,59,1,"13,233",62.9
176,GUILTY,65,47,0.6,"21,083",100.2
177,BALD,64,42,4.7,"2,874",13.7
178,CERTAIN,63,52,0.5,"25,883",123
179,COMIC,63,36,5.2,"2,561",12.2
180,WISE,62,59,1.9,"6,938",33
181,STRANGE,62,57,0.6,"21,590",102.6
182,WELCOME,62,56,0.7,"18,300",86.9
183,WEAK,62,49,1.2,"10,699",50.8
184,PREGNANT,62,39,0.6,"20,092",95.4
185,TALL,61,50,1.4,"8,997",42.7
186,USED,60,55,0.9,"14,747",70.1
187,SLOW,59,48,1.1,"10,973",52.1
188,BLIND,59,45,1.1,"11,705",55.6
189,COMMERCIAL,59,45,2.8,"4,368",20.7
190,LIVE,58,54,1.1,"10,905",51.8
191,INSANE,58,47,1,"12,040",57.2
192,EMPTY,57,52,0.9,"13,921",66.1
193,TOTAL,56,52,1,"11,516",54.7
