index,word,freq,# texts,freq/texts,entire corpus,expected
263,FIGHT,2,2,0.8,"26,462",2.5
264,FALL,2,2,2.5,"8,636",0.8
265,ENVIRONMENT,2,2,3.7,"5,705",0.5
266,EVENING,2,2,0.8,"27,214",2.6
267,DISCUSSION,2,2,5.4,"3,978",0.4
268,EAST,2,2,1.4,"15,525",1.5
269,BEAUT,2,2,94.4,226,0
270,BOX,2,2,0.7,"32,104",3
271,BIT,2,2,0.3,"61,362",5.8
272,CHANNEL,2,2,3.6,"5,942",0.6
273,BUD,2,2,2.7,"7,786",0.7
274,CALM,2,2,5.3,"4,006",0.4
275,BATHTUB,2,2,14.9,"1,428",0.1
276,BASEBALL,2,2,3,"7,000",0.7
277,BASEMENT,2,2,2.9,"7,309",0.7
278,NERVE,2,2,3.9,"5,512",0.5
279,MOVIE,2,2,0.7,"29,143",2.7
280,MOMENT,2,2,0.3,"62,648",5.9
281,HUMAN,2,2,3.1,"6,964",0.7
282,HUNDRED,2,2,1.2,"17,959",1.7
283,KEY,2,2,1,"21,785",2
284,INVESTIGATION,2,2,1.2,"17,460",1.6
285,GOLD,2,2,1,"21,780",2
286,GROUND,2,2,0.7,"28,606",2.7
287,FENCE,2,2,4.3,"4,980",0.5
288,GUN,2,2,0.4,"58,196",5.5
289,HAM,2,2,6.9,"3,105",0.3
290,APPLE,2,2,3.2,"6,626",0.6
291,ANGER,2,2,3.3,"6,452",0.6
292,BIRTH,2,2,1.9,"11,126",1
293,ACTION,2,2,1.2,"17,756",1.7
294,RADIO,2,2,1.2,"17,620",1.7
295,PUSSY,2,2,5.8,"3,684",0.3
296,PHOTO,2,2,1.5,"13,926",1.3
297,MORGUE,2,2,6.7,"3,179",0.3
298,MOLECULE,2,2,43.1,495,0
299,MISSION,2,2,1,"21,479",2
300,PANT,2,2,60.8,351,0
301,NOISE,2,2,2.2,"9,735",0.9
302,NUT,2,2,5.8,"3,708",0.3
303,FUGITIVE,2,2,9,"2,360",0.2
304,FUN,2,2,0.6,"37,431",3.5
305,GIFT,2,2,1,"22,089",2.1
306,JUNK,2,2,4.5,"4,760",0.4
307,GNOME,2,1,42.6,501,0
308,GO,2,1,1,"20,738",1.9
309,GOWN,2,1,11,"1,947",0.2
310,GENTLEMAN,2,1,2.5,"8,663",0.8
311,GHOST,2,1,1.6,"13,008",1.2
312,GARDEN,2,1,2.3,"9,401",0.9
313,MISTAKE,2,1,0.7,"32,729",3.1
314,OUTAGE,2,1,99.2,215,0
315,PANCAKE,2,1,20.2,"1,058",0.1
316,PHASE,2,1,4.6,"4,643",0.4
317,RABBIT,2,1,4.3,"4,946",0.5
318,RAIN,2,1,2.1,"10,163",1
